id,kode_provinsi,provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,satuan,tahun
1615,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1616,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,TIDAK BEKERJA,5,ORANG,2021
1617,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,BEKERJA,3,ORANG,2021
1618,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1619,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,NA,15,ORANG,2021
1620,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1621,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PELAJAR,22,ORANG,2021
1622,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1623,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,SWASTA/BURUH,4,ORANG,2021
1624,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,TIDAK BEKERJA,3,ORANG,2021
1625,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,BEKERJA,23,ORANG,2021
1626,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,IBU RUMAH TANGGA,33,ORANG,2021
1627,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,NA,58,ORANG,2021
1628,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,5,ORANG,2021
1629,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PELAJAR,69,ORANG,2021
1630,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PNS/TNI/POLRI,2,ORANG,2021
1631,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,SWASTA/BURUH,10,ORANG,2021
1632,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,TIDAK BEKERJA,12,ORANG,2021
1633,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,BEKERJA,0,ORANG,2021
1634,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1635,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,NA,2,ORANG,2021
1636,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1637,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PELAJAR,0,ORANG,2021
1638,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1639,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1640,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1641,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,BEKERJA,0,ORANG,2021
1642,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,IBU RUMAH TANGGA,8,ORANG,2021
1643,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,NA,0,ORANG,2021
1644,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1645,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PELAJAR,10,ORANG,2021
1646,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1647,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,SWASTA/BURUH,4,ORANG,2021
1648,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,TIDAK BEKERJA,5,ORANG,2021
1649,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,BEKERJA,0,ORANG,2021
1650,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1651,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,NA,14,ORANG,2021
1652,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,1,ORANG,2021
1653,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PELAJAR,10,ORANG,2021
1654,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PNS/TNI/POLRI,1,ORANG,2021
1655,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1656,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,TIDAK BEKERJA,4,ORANG,2021
1657,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,BEKERJA,2,ORANG,2021
1658,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2021
1659,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,NA,52,ORANG,2021
1660,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1661,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PELAJAR,15,ORANG,2021
1662,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1663,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1664,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2021
1665,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,BEKERJA,0,ORANG,2021
1666,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1667,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,NA,9,ORANG,2021
1668,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1669,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PELAJAR,14,ORANG,2021
1670,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1671,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1672,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,TIDAK BEKERJA,7,ORANG,2021
1673,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,BEKERJA,3,ORANG,2021
1674,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,IBU RUMAH TANGGA,6,ORANG,2021
1675,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,NA,134,ORANG,2021
1676,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1677,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PELAJAR,41,ORANG,2021
1678,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1679,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,SWASTA/BURUH,2,ORANG,2021
1680,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,TIDAK BEKERJA,11,ORANG,2021
1681,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,BEKERJA,0,ORANG,2021
1682,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1683,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,NA,0,ORANG,2021
1684,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1685,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PELAJAR,0,ORANG,2021
1686,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1687,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,SWASTA/BURUH,1,ORANG,2021
1688,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1689,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,BEKERJA,0,ORANG,2021
1690,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,IBU RUMAH TANGGA,5,ORANG,2021
1691,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,NA,5,ORANG,2021
1692,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1693,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PELAJAR,8,ORANG,2021
1694,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1695,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1696,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2021
1697,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,BEKERJA,0,ORANG,2021
1698,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1699,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,NA,0,ORANG,2021
1700,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1701,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PELAJAR,0,ORANG,2021
1702,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1703,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1704,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1705,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,BEKERJA,0,ORANG,2021
1706,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2021
1707,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,NA,5,ORANG,2021
1708,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1709,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PELAJAR,2,ORANG,2021
1710,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1711,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1712,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1713,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,BEKERJA,0,ORANG,2021
1714,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1715,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,NA,1,ORANG,2021
1716,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1717,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PELAJAR,0,ORANG,2021
1718,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1719,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1720,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2021
1721,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,BEKERJA,0,ORANG,2021
1722,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2021
1723,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,NA,9,ORANG,2021
1724,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1725,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PELAJAR,2,ORANG,2021
1726,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1727,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1728,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2021
